,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,orientation,axis_major_length,axis_minor_length,area,area_filled,real_area,kmeans_label,circle_class,pixel_count,composite_image_path,species,vial,subset,composite_image_number,segmented_image_name
2355,1896.328722,2357.07899,1747,2089,2094,2625,1.385000673,470.5488978,182.7171726,60425,60451,1.772208172,0,non_circle,60695,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0071.JPG,Xyleborus_affinis,14826.0,6,71,Xyleborus_affinis_14826_6_0071_7
2356,3935.216965,930.6980513,3792,665,4145,1206,-1.443528498,464.3476299,185.09229,62812,62830,1.772657916,1,non_circle,62832,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0149.JPG,Xyleborus_affinis,14827.0,6,149,Xyleborus_affinis_14827_6_0149_24
2357,3703.665105,656.2789308,3455,442,3968,848,0.509959702,476.1792799,183.6801227,62736,62745,1.772944744,1,non_circle,62753,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0148.JPG,Xyleborus_affinis,14827.0,6,148,Xyleborus_affinis_14827_6_0148_22
2358,4115.244612,1234.566042,3876,996,4355,1476,-0.30398007,380.16916,378.8972673,111368,112291,3.141592654,0,circle,113598,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16298\Subset_7\IMG_0007.JPG,Coccotypes_dactyliperda,16298.0,7,7,Coccotypes_dactyliperda_16298_7_0007_15
2359,1838.445457,1159.43795,1639,907,2019,1414,1.151423272,476.3571111,181.5605088,62740,62742,1.77326595,1,non_circle,62748,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0147.JPG,Xyleborus_affinis,14827.0,6,147,Xyleborus_affinis_14827_6_0147_7
2360,1152.687729,1402.676764,883,1223,1445,1538,0.023321677,496.123527,174.4635757,62654,62663,1.773814996,1,non_circle,62720,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0146.JPG,Xyleborus_affinis,14827.0,6,146,Xyleborus_affinis_14827_6_0146_4
2361,664.1461227,2246.655728,443,2012,884,2512,-0.903514195,472.6832723,182.3699759,62776,62776,1.774593103,1,non_circle,62804,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0143.JPG,Xyleborus_affinis,14827.0,6,143,Xyleborus_affinis_14827_6_0143_3
2362,4106.565498,1320.13973,3892,1104,4356,1568,-0.783969479,470.3943947,182.3336115,60796,60810,1.775261325,1,non_circle,60799,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0062.JPG,Xyleborus_affinis,14826.0,6,62,Xyleborus_affinis_14826_6_0062_19
2363,494.3227608,1137.80726,232,981,760,1318,0.199106773,457.7019573,184.2161594,62836,62836,1.775430986,1,non_circle,62841,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0148.JPG,Xyleborus_affinis,14827.0,6,148,Xyleborus_affinis_14827_6_0148_1
2364,3780.256347,2783.517852,3576,2533,4010,3022,0.943481596,478.3329532,174.9808844,60301,60376,1.775855662,1,non_circle,60301,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0068.JPG,Xyleborus_affinis,14826.0,6,68,Xyleborus_affinis_14826_6_0068_16
2365,597.2274313,1764.044828,460,1435,790,2032,1.499373044,478.3145787,178.4276394,61346,61356,1.775955371,1,non_circle,61474,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0065.JPG,Xyleborus_affinis,14826.0,6,65,Xyleborus_affinis_14826_6_0065_1
2366,1169.724809,331.525487,862,151,1440,576,-0.420253547,504.3183728,171.5658967,60776,60791,1.776810293,1,non_circle,60912,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0067.JPG,Xyleborus_affinis,14826.0,6,67,Xyleborus_affinis_14826_6_0067_4
2367,1145.470704,1539.917676,937,1302,1369,1793,-0.925908443,478.2627045,181.5136237,62825,62832,1.77719266,1,non_circle,62896,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0143.JPG,Xyleborus_affinis,14827.0,6,143,Xyleborus_affinis_14827_6_0143_6
2368,2068.109792,3112.739284,1827,2878,2275,3375,0.919550388,477.3715117,187.253022,63529,63549,1.777547415,1,non_circle,63540,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0150.JPG,Xyleborus_affinis,14827.0,6,150,Xyleborus_affinis_14827_6_0150_11
2369,3333.399711,1353.136861,3175,1083,3523,1620,1.343080383,470.1326075,185.9278685,61537,61607,1.778122086,1,non_circle,61549,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0065.JPG,Xyleborus_affinis,14826.0,6,65,Xyleborus_affinis_14826_6_0065_15
2370,2301.796439,2218.067112,2038,2032,2556,2419,0.44446621,483.3619609,182.5358645,62910,62929,1.778379414,1,non_circle,62938,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0143.JPG,Xyleborus_affinis,14827.0,6,143,Xyleborus_affinis_14827_6_0143_14
2371,4719.990009,1718.285963,4475,1502,4958,1923,-0.622774864,468.7358801,174.0182261,60952,60952,1.779712209,0,non_circle,60952,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0071.JPG,Xyleborus_affinis,14826.0,6,71,Xyleborus_affinis_14826_6_0071_19
2372,1611.140491,1282.011086,1373,1079,1874,1501,-0.607580987,478.3449468,185.3496847,62965,63449,1.780300826,1,non_circle,63006,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0143.JPG,Xyleborus_affinis,14827.0,6,143,Xyleborus_affinis_14827_6_0143_10
2373,510.717852,2830.89534,293,2593,738,3057,0.836700413,468.7262882,175.2591456,61007,61022,1.781334687,1,non_circle,61007,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0062.JPG,Xyleborus_affinis,14826.0,6,62,Xyleborus_affinis_14826_6_0062_2
2374,1814.124649,556.0498531,1541,369,2075,747,0.427247804,502.4887684,176.300238,62985,63061,1.781733813,1,non_circle,63000,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0146.JPG,Xyleborus_affinis,14827.0,6,146,Xyleborus_affinis_14827_6_0146_7
2375,1124.034511,814.4160627,834,632,1402,946,-0.032169498,501.5988639,174.8500094,63053,63093,1.782525257,0,non_circle,63066,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0144.JPG,Xyleborus_affinis,14827.0,6,144,Xyleborus_affinis_14827_6_0144_3
2376,3308.975643,287.7761762,3048,117,3568,484,-0.336840844,476.9441073,183.6266741,63063,63064,1.784250866,1,non_circle,63089,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0146.JPG,Xyleborus_affinis,14827.0,6,146,Xyleborus_affinis_14827_6_0146_15
2377,3756.874176,1690.408382,3516,1451,3998,1931,-0.05256242,380.5335039,378.4602357,111163,112182,3.141592654,1,circle,114869,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16298\Subset_7\IMG_0008.JPG,Coccotypes_dactyliperda,16298.0,7,8,Coccotypes_dactyliperda_16298_7_0008_13
2378,3113.575372,3151.04309,2843,2950,3386,3304,0.168856763,473.7112702,182.7075724,63147,63156,1.785125585,0,non_circle,63158,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0144.JPG,Xyleborus_affinis,14827.0,6,144,Xyleborus_affinis_14827_6_0144_16
2379,2006.83392,3210.022834,1790,2982,2225,3444,0.849164034,461.6471056,172.3201338,60260,60551,1.785819897,1,non_circle,60678,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0064.JPG,Xyleborus_affinis,14826.0,6,64,Xyleborus_affinis_14826_6_0064_6
2380,3376.258616,2443.735724,3185,2175,3584,2697,1.075374729,496.2007174,170.4686106,61133,61227,1.786080023,1,non_circle,61215,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0072.JPG,Xyleborus_affinis,14826.0,6,72,Xyleborus_affinis_14826_6_0072_15
2381,2600.229838,530.6451815,2334,351,2865,701,0.316464233,470.0729481,177.4208123,63858,63948,1.786443545,1,non_circle,63858,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0150.JPG,Xyleborus_affinis,14827.0,6,150,Xyleborus_affinis_14827_6_0150_16
2382,440.8612612,2885.073015,285,2638,605,3136,1.372399108,416.9624846,191.9573719,61987,62204,1.787828851,1,non_circle,61988,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_6\IMG_0021.JPG,Coccotypes_dactyliperda,16296.0,6,21,Coccotypes_dactyliperda_16296_6_0021_0
2383,1190.851929,2752.80807,975,2503,1416,2993,0.879794935,495.5200547,171.2059436,61288,61337,1.787894938,1,non_circle,61292,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0067.JPG,Xyleborus_affinis,14826.0,6,67,Xyleborus_affinis_14826_6_0067_5
2384,3605.59379,1429.353287,3354,1190,3822,1674,0.854941683,479.0581657,180.5495497,63280,63301,1.787930875,1,non_circle,63284,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0152.JPG,Xyleborus_affinis,14827.0,6,152,Xyleborus_affinis_14827_6_0152_20
2385,3732.943597,2740.386126,3486,2551,3985,2930,0.481630403,461.4497808,176.4342908,61309,61338,1.789362967,1,non_circle,61311,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0063.JPG,Xyleborus_affinis,14826.0,6,63,Xyleborus_affinis_14826_6_0063_19
2386,1723.098408,1389.376986,1452,1256,2007,1564,-0.029799419,490.2278722,178.0850538,63379,63404,1.791076382,1,non_circle,63417,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0151.JPG,Xyleborus_affinis,14827.0,6,151,Xyleborus_affinis_14827_6_0151_11
2387,453.6491963,1115.60728,193,949,718,1291,0.24760652,456.924573,184.2243357,63269,63373,1.791098085,1,non_circle,63379,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0147.JPG,Xyleborus_affinis,14827.0,6,147,Xyleborus_affinis_14827_6_0147_1
2388,4143.748241,2395.821438,3872,2260,4412,2579,-0.054193562,468.9153428,180.4060258,61984,62063,1.791180156,1,non_circle,62001,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0065.JPG,Xyleborus_affinis,14826.0,6,65,Xyleborus_affinis_14826_6_0065_16
2389,3301.996626,1485.548771,3090,1224,3449,1769,1.403265638,478.5369489,183.1261055,61348,61389,1.791379094,1,non_circle,61351,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0062.JPG,Xyleborus_affinis,14826.0,6,62,Xyleborus_affinis_14826_6_0062_17
2390,3636.599893,1246.79134,3353,1021,3886,1420,-0.386737109,470.4293539,195.9942007,63438,63482,1.791757888,1,non_circle,63509,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0149.JPG,Xyleborus_affinis,14827.0,6,149,Xyleborus_affinis_14827_6_0149_23
2391,2126.056498,2139.634653,1928,1875,2361,2387,1.01395174,489.3344193,177.6380077,63400,63438,1.792156614,1,non_circle,63433,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0148.JPG,Xyleborus_affinis,14827.0,6,148,Xyleborus_affinis_14827_6_0148_13
2392,673.7804047,1192.756078,433,989,935,1406,-0.582822608,478.3273672,174.2472357,61372,61377,1.793567738,1,non_circle,61378,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0070.JPG,Xyleborus_affinis,14826.0,6,70,Xyleborus_affinis_14826_6_0070_0
2393,4542.717913,1566.583067,4266,1342,4805,1727,-0.273609426,479.2289852,181.5455042,63413,63415,1.794064542,1,non_circle,63436,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0146.JPG,Xyleborus_affinis,14827.0,6,146,Xyleborus_affinis_14827_6_0146_23
2394,2374.912795,2812.242405,2146,2590,2604,3032,-0.723076434,457.9907652,175.2523265,60960,60969,1.794178327,1,non_circle,60962,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0064.JPG,Xyleborus_affinis,14826.0,6,64,Xyleborus_affinis_14826_6_0064_9
2395,951.3276403,1977.33605,752,1713,1162,2227,1.019586672,495.8511623,172.1444205,61479,61511,1.794528716,1,non_circle,61488,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0063.JPG,Xyleborus_affinis,14826.0,6,63,Xyleborus_affinis_14826_6_0063_6
2396,3970.200653,1650.511994,3730,1413,4213,1890,-0.031752482,381.3394584,377.6196008,111142,112156,3.141592654,1,circle,114857,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16298\Subset_7\IMG_0009.JPG,Coccotypes_dactyliperda,16298.0,7,9,Coccotypes_dactyliperda_16298_7_0009_13
2397,643.8375961,1421.720944,387,1215,929,1564,0.119604745,471.4480085,182.8825143,60719,60728,1.794703569,1,non_circle,60941,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0068.JPG,Xyleborus_affinis,14826.0,6,68,Xyleborus_affinis_14826_6_0068_0
2398,3123.769134,2548.025227,2904,2277,3321,2780,-0.955626932,465.1780063,185.8055476,60689,61380,1.794708087,1,non_circle,60980,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0064.JPG,Xyleborus_affinis,14826.0,6,64,Xyleborus_affinis_14826_6_0064_14
2399,2640.98879,1764.366567,2435,1512,2843,2014,-1.03841614,480.3193096,181.0538106,64141,64152,1.79536765,1,non_circle,64177,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0150.JPG,Xyleborus_affinis,14827.0,6,150,Xyleborus_affinis_14827_6_0150_17
2400,1658.117413,2687.195174,1448,2450,1894,2944,-0.932241198,480.1048898,183.2377062,63528,63531,1.796095846,1,non_circle,63573,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0152.JPG,Xyleborus_affinis,14827.0,6,152,Xyleborus_affinis_14827_6_0152_9
2401,3636.151413,2505.789104,3233,2320,3891,2725,0.475614314,513.1267415,171.2258103,61177,61238,1.796297006,0,non_circle,61520,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0071.JPG,Xyleborus_affinis,14826.0,6,71,Xyleborus_affinis_14826_6_0071_14
2402,2583.112432,445.920617,2416,176,2717,720,-1.565303613,470.5075548,181.6049336,63603,63702,1.796386036,1,non_circle,63605,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0151.JPG,Xyleborus_affinis,14827.0,6,151,Xyleborus_affinis_14827_6_0151_19
2403,3351.332235,466.5257894,3122,196,3505,731,-1.360252313,464.5536113,178.5299491,61595,61623,1.796733484,1,non_circle,61595,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0067.JPG,Xyleborus_affinis,14826.0,6,67,Xyleborus_affinis_14826_6_0067_14
2404,1848.631612,2958.797498,1587,2808,2136,3125,0.08806712,485.1682475,184.8749918,63634,63648,1.79814118,1,non_circle,63666,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0153.JPG,Xyleborus_affinis,14827.0,6,153,Xyleborus_affinis_14827_6_0153_6
2405,4852.460738,2585.143661,4607,2376,5120,2791,-0.566628993,475.2364279,179.2616888,63650,63793,1.79828746,1,non_circle,63650,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0148.JPG,Xyleborus_affinis,14827.0,6,148,Xyleborus_affinis_14827_6_0148_28
2406,3988.671492,2428.912231,3747,2203,4255,2622,0.546747359,469.9715709,186.2251897,61685,61720,1.799504645,1,non_circle,61690,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0067.JPG,Xyleborus_affinis,14826.0,6,67,Xyleborus_affinis_14826_6_0067_17
2407,3542.229392,909.4147837,3283,696,3789,1109,-0.547411514,483.3465671,186.5596337,63773,63791,1.801469748,1,non_circle,63785,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0151.JPG,Xyleborus_affinis,14827.0,6,151,Xyleborus_affinis_14827_6_0151_25
2408,2257.460591,1796.465375,2020,1570,2518,2010,0.66301661,489.0087447,178.2901335,63538,63578,1.801829933,1,non_circle,64408,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0150.JPG,Xyleborus_affinis,14827.0,6,150,Xyleborus_affinis_14827_6_0150_12
2409,1591.711046,260.089114,1329,70,1840,477,0.48589105,472.1781443,189.9319313,63761,63962,1.802282101,0,non_circle,63765,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0144.JPG,Xyleborus_affinis,14827.0,6,144,Xyleborus_affinis_14827_6_0144_7
2410,438.049187,2229.148031,222,1994,661,2462,-0.852171801,469.659916,177.4700255,63838,63942,1.803809861,1,non_circle,63838,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0143.JPG,Xyleborus_affinis,14827.0,6,143,Xyleborus_affinis_14827_6_0143_1
2411,1300.45355,2475.647244,1131,2209,1490,2742,1.259846068,473.0664561,181.8374313,64478,64587,1.804291755,1,non_circle,64496,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0150.JPG,Xyleborus_affinis,14827.0,6,150,Xyleborus_affinis_14827_6_0150_5
2412,3451.99222,539.2986114,3203,320,3708,736,0.51017442,479.0119474,181.3957296,63879,63886,1.805482485,1,non_circle,63888,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0147.JPG,Xyleborus_affinis,14827.0,6,147,Xyleborus_affinis_14827_6_0147_17
2413,3305.513575,496.7652223,3095,220,3489,749,-1.124959807,475.3111626,191.6352115,63903,64110,1.805786451,1,non_circle,63916,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0152.JPG,Xyleborus_affinis,14827.0,6,152,Xyleborus_affinis_14827_6_0152_18
2414,580.1110267,3118.772615,378,2851,741,3380,-1.290981634,465.0140108,176.7013189,61895,61902,1.805920493,1,non_circle,61895,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0072.JPG,Xyleborus_affinis,14826.0,6,72,Xyleborus_affinis_14826_6_0072_0
2415,2665.251576,2233.693134,2455,1954,2805,2507,-1.489659695,486.3941702,180.1970529,61874,61920,1.807217277,0,non_circle,61894,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0071.JPG,Xyleborus_affinis,14826.0,6,71,Xyleborus_affinis_14826_6_0071_10
2416,4163.041999,2782.643443,3947,2549,4378,3026,0.906905243,467.1712838,175.6429922,61906,61926,1.807265313,1,non_circle,61906,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0069.JPG,Xyleborus_affinis,14826.0,6,69,Xyleborus_affinis_14826_6_0069_16
2417,4373.691592,1425.974022,4135,1187,4615,1665,0.565721662,379.2579296,377.8460456,110477,111549,3.141592654,1,circle,113704,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16298\Subset_7\IMG_0010.JPG,Coccotypes_dactyliperda,16298.0,7,10,Coccotypes_dactyliperda_16298_7_0010_18
2418,2385.1387,2605.424419,2107,2432,2645,2826,0.378409441,483.5803426,187.033815,63951,63956,1.807384845,1,non_circle,63972,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0148.JPG,Xyleborus_affinis,14827.0,6,148,Xyleborus_affinis_14827_6_0148_14
2419,3769.416731,2448.723953,3506,2233,4020,2637,-0.470200758,472.7205866,192.5498096,63895,63952,1.807658515,1,non_circle,63965,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0147.JPG,Xyleborus_affinis,14827.0,6,147,Xyleborus_affinis_14827_6_0147_20
2420,4571.395609,1916.42969,4337,1679,4788,2161,0.869229108,483.0950566,178.7370353,61940,61967,1.807866271,1,non_circle,61945,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0063.JPG,Xyleborus_affinis,14826.0,6,63,Xyleborus_affinis_14826_6_0063_21
2421,1542.244606,3030.375212,1357,2747,1676,3320,1.523432737,501.5684995,171.3671675,61965,61968,1.808108781,1,non_circle,61970,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0072.JPG,Xyleborus_affinis,14826.0,6,72,Xyleborus_affinis_14826_6_0072_6
2422,3556.771943,2120.389564,3302,1964,3854,2327,-0.273029288,485.0546034,185.5600081,63892,63909,1.808132841,0,non_circle,63972,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0144.JPG,Xyleborus_affinis,14827.0,6,144,Xyleborus_affinis_14827_6_0144_21
2423,3148.912487,1727.003504,2874,1522,3435,1867,-0.066815232,498.1108768,179.6228104,63922,64241,1.808246062,1,non_circle,63995,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0143.JPG,Xyleborus_affinis,14827.0,6,143,Xyleborus_affinis_14827_6_0143_21
2424,2033.587518,610.5930167,1757,469,2299,819,0.045718568,465.7305566,189.6025869,64010,64031,1.80850649,1,non_circle,64033,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0153.JPG,Xyleborus_affinis,14827.0,6,153,Xyleborus_affinis_14827_6_0153_7
2425,1612.139983,2280.8078,1354,2087,1860,2476,-0.491748621,468.1041918,175.456306,61972,61987,1.808771007,1,non_circle,61976,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0063.JPG,Xyleborus_affinis,14826.0,6,63,Xyleborus_affinis_14826_6_0063_8
2426,2968.634641,1472.04866,2730,1261,3227,1672,0.583196458,477.8807038,174.5554414,61961,61987,1.809484034,1,non_circle,61982,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0069.JPG,Xyleborus_affinis,14826.0,6,69,Xyleborus_affinis_14826_6_0069_10
2427,2744.621927,2078.206387,2537,1843,2989,2333,-0.928293911,485.201378,185.750373,63977,63996,1.809828401,1,non_circle,64051,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0143.JPG,Xyleborus_affinis,14827.0,6,143,Xyleborus_affinis_14827_6_0143_17
2428,1888.508759,2551.042171,1703,2291,2053,2838,1.396604359,472.0725918,191.0394531,64048,64223,1.809997937,1,non_circle,64057,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0143.JPG,Xyleborus_affinis,14827.0,6,143,Xyleborus_affinis_14827_6_0143_11
2429,1345.160228,1146.25788,1170,883,1510,1411,1.339888903,466.6329343,181.512368,64402,64505,1.810082632,1,non_circle,64703,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0150.JPG,Xyleborus_affinis,14827.0,6,150,Xyleborus_affinis_14827_6_0150_6
2430,4596.259294,2274.165759,4364,2051,4836,2489,0.71004816,467.6569562,179.5997713,62084,62108,1.810997672,1,non_circle,62084,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0067.JPG,Xyleborus_affinis,14826.0,6,67,Xyleborus_affinis_14826_6_0067_18
2431,3765.386129,2839.913754,3555,2503,3942,3094,-1.174053389,478.0532805,190.5468607,63945,63996,1.811241203,1,non_circle,64101,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0143.JPG,Xyleborus_affinis,14827.0,6,143,Xyleborus_affinis_14827_6_0143_25
2432,4477.869915,1372.017845,4238,1134,4719,1610,-0.014845955,380.8533761,377.0338741,110620,111737,3.141592654,1,circle,113556,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16298\Subset_7\IMG_0011.JPG,Coccotypes_dactyliperda,16298.0,7,11,Coccotypes_dactyliperda_16298_7_0011_14
2433,3998.734435,1186.090167,3741,990,4255,1370,-0.403087705,475.1532935,184.6539803,64037,64039,1.811797036,1,non_circle,64063,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0146.JPG,Xyleborus_affinis,14827.0,6,146,Xyleborus_affinis_14827_6_0146_20
2434,1733.16261,2550.561973,1519,2289,1930,2796,-1.021218636,479.7218222,178.7890272,62124,62130,1.813775508,1,non_circle,62129,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0069.JPG,Xyleborus_affinis,14826.0,6,69,Xyleborus_affinis_14826_6_0069_4
2435,4126.577201,1799.712945,3942,1527,4275,2072,1.438579637,476.444676,181.147636,62117,62149,1.813874555,0,non_circle,62122,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14826\Subset_6\IMG_0071.JPG,Xyleborus_affinis,14826.0,6,71,Xyleborus_affinis_14826_6_0071_17
2436,2836.399349,943.2681802,2593,700,3058,1181,-0.855122609,485.196256,175.5250666,64177,64179,1.813927051,0,non_circle,64177,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0144.JPG,Xyleborus_affinis,14827.0,6,144,Xyleborus_affinis_14827_6_0144_14
2437,4064.654866,653.8258824,3809,444,4326,845,-0.479125452,466.97787,184.3010484,64175,64221,1.814271382,1,non_circle,64199,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0147.JPG,Xyleborus_affinis,14827.0,6,147,Xyleborus_affinis_14827_6_0147_22
2438,831.0791757,2470.658889,635,2201,1022,2729,1.121532029,489.2736355,177.3480848,64199,64229,1.814327903,1,non_circle,64201,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0147.JPG,Xyleborus_affinis,14827.0,6,147,Xyleborus_affinis_14827_6_0147_4
2439,1339.453788,1072.561282,1118,838,1558,1310,0.88758231,463.2953424,182.5344778,64301,64355,1.814328017,1,non_circle,64309,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0149.JPG,Xyleborus_affinis,14827.0,6,149,Xyleborus_affinis_14827_6_0149_7
2440,4484.451467,1500.903713,4210,1359,4752,1661,-0.095296132,476.2864761,180.347067,64204,64322,1.814751804,1,non_circle,64216,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0147.JPG,Xyleborus_affinis,14827.0,6,147,Xyleborus_affinis_14827_6_0147_25
2441,696.3813484,1768.794016,430,1583,974,1905,0.051484839,478.3264939,180.5053885,64209,64327,1.81618863,1,non_circle,64231,F:\Beetle_classification_deep_data\Xyleborus_affinis\Vial_14827\Subset_6\IMG_0145.JPG,Xyleborus_affinis,14827.0,6,145,Xyleborus_affinis_14827_6_0145_3
